Lastupdated,Status_Timestamp,Zone_Number,Status_Description,KerbsideID,Location
2025-08-08T19:05:39+10:00,2025-06-17T23:13:59+10:00,7161,Unoccupied,20571,"-37.82044900242458, 144.9511568011041"
2025-08-08T19:05:39+10:00,2025-08-08T10:00:12+10:00,7173,Unoccupied,13462,"-37.81936026692852, 144.9454449776039"
2025-08-08T19:05:39+10:00,2025-08-08T06:35:02+10:00,7173,Unoccupied,13474,"-37.81923720373574, 144.9458705875934"
2025-08-08T19:05:39+10:00,2023-02-13T15:48:19+11:00,7173,Unoccupied,13457,"-37.81948453284795, 144.94501450488727"
2025-08-08T19:05:39+10:00,2025-08-08T14:56:00+10:00,7173,Unoccupied,13458,"-37.81947538861725, 144.94504612205213"
2025-08-08T19:05:39+10:00,2025-08-06T12:35:15+10:00,7173,Unoccupied,13475,"-37.81922796872939, 144.94590260169554"
2025-08-08T19:05:39+10:00,2025-08-08T17:20:52+10:00,7173,Unoccupied,13472,"-37.81925559514887, 144.94580653930845"
2025-08-08T19:05:39+10:00,2025-08-08T17:41:52+10:00,7173,Unoccupied,13464,"-37.819342766379386, 144.94550482424316"
2025-08-08T19:05:39+10:00,2025-08-08T17:42:21+10:00,7178,Unoccupied,13388,"-37.82007954406505, 144.94295514308766"
2025-08-08T19:05:39+10:00,2025-08-08T17:07:16+10:00,7178,Unoccupied,13399,"-37.81997970328647, 144.94329845570735"
2025-08-08T19:05:39+10:00,2025-08-08T18:26:04+10:00,7178,Unoccupied,13439,"-37.82004168078604, 144.94340446656793"
2025-08-08T19:05:39+10:00,2025-08-08T16:01:41+10:00,7178,Unoccupied,13437,"-37.82007901039151, 144.9432762558655"
2025-08-08T19:05:39+10:00,2025-08-08T16:20:00+10:00,7178,Unoccupied,13436,"-37.82009732548086, 144.94321334901133"
2025-08-08T19:05:39+10:00,2025-08-08T14:56:05+10:00,7178,Unoccupied,13435,"-37.82011525241861, 144.94315177527164"
2025-08-08T19:05:39+10:00,2025-05-13T11:51:21+10:00,7197,Unoccupied,20873,"-37.81966487313244, 144.94522347505338"
2025-08-08T19:05:39+10:00,2025-08-08T15:53:20+10:00,7273,Unoccupied,50650,"-37.80830032162881, 144.97163415057753"
2025-08-08T19:05:39+10:00,2025-08-08T15:16:48+10:00,7273,Unoccupied,50652,"-37.808256165115196, 144.97161362836698"
2025-08-08T19:05:39+10:00,2025-08-08T16:52:42+10:00,7273,Unoccupied,50656,"-37.80816240165049, 144.97157039444292"
2025-08-08T19:05:39+10:00,2025-08-07T07:20:00+10:00,7267,Unoccupied,15099,"-37.821829882537386, 144.94361796600532"
2025-08-08T19:05:39+10:00,2025-08-08T15:25:44+10:00,7210,Unoccupied,17333,"-37.812398460108454, 144.94098060138185"
2025-08-08T19:05:39+10:00,2025-08-08T18:25:11+10:00,7455,Unoccupied,61420,"-37.81830361037068, 144.96036726191556"
2025-08-08T19:05:39+10:00,2025-08-08T16:56:41+10:00,7452,Unoccupied,60226,"-37.817169372511195, 144.96810842559273"
2025-08-08T19:05:39+10:00,2025-08-08T18:41:13+10:00,7273,Unoccupied,50624,"-37.808283042866265, 144.97174889865346"
2025-08-08T19:05:39+10:00,2025-08-08T18:08:52+10:00,7273,Unoccupied,50625,"-37.80823242099734, 144.97172585342287"
2025-08-08T19:05:39+10:00,2025-02-07T06:40:02+11:00,7712,Unoccupied,11361,"-37.80401038133249, 144.95548075877602"
2025-08-08T19:05:39+10:00,2025-05-19T13:01:49+10:00,7712,Unoccupied,11367,"-37.804185104859556, 144.9554493513089"
2025-08-08T19:05:39+10:00,2025-02-07T09:04:43+11:00,7712,Unoccupied,11366,"-37.804160130998184, 144.95545384043996"
2025-08-08T19:05:39+10:00,2025-02-08T11:58:48+11:00,7712,Unoccupied,11397,"-37.80535905739307, 144.95523830061256"
2025-08-08T19:05:39+10:00,2025-06-01T13:24:29+10:00,7712,Unoccupied,11396,"-37.80533675890813, 144.9552423088943"
2025-08-08T19:05:39+10:00,2025-08-08T18:10:48+10:00,7362,Unoccupied,62329,"-37.81811771178083, 144.95719055879238"
2025-08-08T19:05:39+10:00,2025-08-08T18:51:25+10:00,7156,Unoccupied,23949,"-37.81402281577406, 144.94249677884966"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:50+10:00,7191,Unoccupied,23952,"-37.81376197296319, 144.94020842149936"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:25+10:00,7624,Unoccupied,57327,"-37.81295734679007, 144.95402114690148"
2025-08-08T19:05:39+10:00,2025-08-08T19:02:52+10:00,7251,Unoccupied,16411,"-37.80956615740753, 144.98112343591654"
2025-08-08T19:05:39+10:00,2024-11-03T17:03:43+11:00,7302,Unoccupied,17846,"-37.8175383122974, 144.98199015417129"
2025-08-08T19:05:39+10:00,2024-11-03T16:40:17+11:00,7302,Unoccupied,17832,"-37.81776328170266, 144.98195143362153"
2025-08-08T19:05:39+10:00,2024-11-03T18:07:28+11:00,7302,Unoccupied,17825,"-37.81731334069316, 144.98202867869423"
2025-08-08T19:05:39+10:00,2024-11-03T18:01:41+11:00,7302,Unoccupied,17842,"-37.818325659030904, 144.98185479447943"
2025-08-08T19:05:39+10:00,2024-11-03T16:25:16+11:00,7302,Unoccupied,18112,"-37.817144597422455, 144.98205771689135"
2025-08-08T19:05:39+10:00,2024-11-03T18:43:20+11:00,7302,Unoccupied,17844,"-37.81843814954633, 144.98183506987596"
2025-08-08T19:05:39+10:00,2024-11-03T17:28:47+11:00,7302,Unoccupied,17833,"-37.817819533251466, 144.98194186601359"
2025-08-08T19:05:39+10:00,2024-11-03T18:18:18+11:00,7302,Unoccupied,17840,"-37.81821322514499, 144.98187457982505"
2025-08-08T19:05:39+10:00,2024-11-03T18:07:22+11:00,7302,Unoccupied,17831,"-37.81770703057332, 144.98196105955498"
2025-08-08T19:05:39+10:00,2025-08-08T17:44:55+10:00,7274,Unoccupied,50678,"-37.80819872081621, 144.97146215335894"
2025-08-08T19:05:39+10:00,2023-10-08T21:51:16+11:00,7721,Unoccupied,24048,"-37.804827598941316, 144.95726228510551"
2025-08-08T19:05:39+10:00,2025-08-08T18:58:42+10:00,7721,Unoccupied,23979,"-37.804471593223425, 144.95732516448777"
2025-08-08T19:05:39+10:00,2025-08-08T18:07:31+10:00,7721,Unoccupied,9439,"-37.80481724676879, 144.95737826911414"
2025-08-08T19:05:39+10:00,2025-08-08T18:00:37+10:00,7721,Unoccupied,9438,"-37.804792270217575, 144.95738268699415"
2025-08-08T19:05:39+10:00,2025-07-18T19:50:13+10:00,7615,Unoccupied,54617,"-37.81141555471598, 144.95919110655336"
2025-08-08T19:05:39+10:00,2025-08-08T18:55:28+10:00,7485,Unoccupied,56914,"-37.81687779548948, 144.95607844612044"
2025-08-08T19:05:39+10:00,2025-08-08T17:14:40+10:00,7232,Unoccupied,18204,"-37.81344584496112, 144.9392419546055"
2025-08-08T19:05:39+10:00,2025-08-08T17:38:44+10:00,7232,Unoccupied,24004,"-37.813702305712596, 144.93951655864066"
2025-08-08T19:05:39+10:00,2025-08-08T18:19:08+10:00,7170,Unoccupied,13444,"-37.81961385206357, 144.94424841015024"
2025-08-08T19:05:39+10:00,2025-08-08T17:49:30+10:00,,Unoccupied,51314,"-37.80927499159071, 144.96936466798843"
2025-08-08T19:05:39+10:00,2025-08-08T16:00:42+10:00,7396,Unoccupied,51155,"-37.81134635817739, 144.97014285911234"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:43+10:00,7792,Unoccupied,58012,"-37.81773001493447, 144.95418519218777"
2025-08-08T19:05:39+10:00,2025-08-08T18:55:59+10:00,7278,Unoccupied,5964,"-37.812118245456055, 144.97727994272412"
2025-08-08T19:05:39+10:00,2024-11-03T20:48:19+11:00,7270,Unoccupied,24594,"-37.811140968206836, 144.98619944973967"
2025-08-08T19:05:39+10:00,2024-11-03T19:57:20+11:00,7270,Unoccupied,24592,"-37.81103381200096, 144.98621757201624"
2025-08-08T19:05:39+10:00,2024-11-03T18:00:44+11:00,7255,Unoccupied,17920,"-37.811833927892636, 144.98640344216193"
2025-08-08T19:05:39+10:00,2024-11-03T18:18:34+11:00,7255,Unoccupied,17934,"-37.8119382919043, 144.9873482757386"
2025-08-08T19:05:39+10:00,2024-11-03T18:09:32+11:00,7255,Unoccupied,18154,"-37.81181927663579, 144.9862708332184"
2025-08-08T19:05:39+10:00,2024-11-03T15:07:44+11:00,7255,Unoccupied,17938,"-37.81196810849191, 144.98761822873726"
2025-08-08T19:05:39+10:00,2024-11-03T19:21:44+11:00,7255,Unoccupied,17921,"-37.81184138251615, 144.9864709298841"
2025-08-08T19:05:39+10:00,2024-11-03T18:21:30+11:00,7255,Unoccupied,17929,"-37.81190101996481, 144.9870108345574"
2025-08-08T19:05:39+10:00,2024-11-03T23:34:59+11:00,7255,Unoccupied,17923,"-37.81185629211796, 144.9866059065343"
2025-08-08T19:05:39+10:00,2024-11-03T18:11:33+11:00,7255,Unoccupied,17933,"-37.81193083731894, 144.98728078724952"
2025-08-08T19:05:39+10:00,2024-11-03T18:25:44+11:00,7255,Unoccupied,17925,"-37.81187120154709, 144.9867408821104"
2025-08-08T19:05:39+10:00,2024-11-03T18:22:32+11:00,7255,Unoccupied,17936,"-37.81195320004957, 144.98748325221953"
2025-08-08T19:05:39+10:00,2024-11-03T18:32:32+11:00,7255,Unoccupied,17939,"-37.81197556288564, 144.98768571732742"
2025-08-08T19:05:39+10:00,2025-03-11T14:12:24+11:00,7247,Unoccupied,17459,"-37.81071857953126, 144.97632719234036"
2025-08-08T19:05:39+10:00,2022-09-13T14:38:23+10:00,7247,Unoccupied,17512,"-37.81092801328627, 144.97654350520963"
2025-08-08T19:05:39+10:00,2025-08-08T19:03:24+10:00,7260,Unoccupied,20641,"-37.80929885625456, 144.97833036087303"
2025-08-08T19:05:39+10:00,2025-08-08T18:43:05+10:00,7260,Unoccupied,20638,"-37.80951140679669, 144.9782947399139"
2025-08-08T19:05:39+10:00,2025-08-08T18:53:09+10:00,7259,Unoccupied,23017,"-37.8115050917861, 144.97792234492047"
2025-08-08T19:05:39+10:00,2022-11-30T10:10:24+11:00,7258,Unoccupied,23027,"-37.810537517616076, 144.97832033044642"
2025-08-08T19:05:39+10:00,2025-08-08T18:44:49+10:00,7258,Unoccupied,22949,"-37.810948345587676, 144.97825469788137"
2025-08-08T19:05:39+10:00,2025-08-08T14:12:05+10:00,7258,Unoccupied,23028,"-37.81048633683179, 144.9783290087034"
2025-08-08T19:05:39+10:00,2024-11-03T16:05:57+11:00,7271,Unoccupied,18150,"-37.81164874469097, 144.98854250198843"
2025-08-08T19:05:39+10:00,2024-11-03T18:05:38+11:00,7271,Unoccupied,18144,"-37.81135986551536, 144.9885920882794"
2025-08-08T19:05:39+10:00,2024-11-03T19:03:01+11:00,7271,Unoccupied,18147,"-37.81147508015315, 144.98857224189527"
2025-08-08T19:05:39+10:00,2025-06-02T18:40:37+10:00,7768,Unoccupied,65519,"-37.81328027993138, 144.95849224716972"
2025-08-08T19:05:39+10:00,2025-08-08T18:53:22+10:00,7438,Unoccupied,60738,"-37.82080343113989, 144.95639823680943"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:39+10:00,7359,Unoccupied,61913,"-37.81487711702359, 144.9683660160545"
2025-08-08T19:05:39+10:00,2025-08-08T18:44:43+10:00,7621,Unoccupied,57216,"-37.81376059419755, 144.95464575261047"
2025-08-08T19:05:39+10:00,2024-03-21T08:59:45+11:00,7076,Unoccupied,22344,"-37.80641652807154, 144.96583221044196"
2025-08-08T19:05:39+10:00,2024-04-05T12:51:37+11:00,7076,Unoccupied,22327,"-37.80576400385078, 144.96618460609042"
2025-08-08T19:05:39+10:00,2025-08-08T19:00:17+10:00,7725,Unoccupied,9590,"-37.80363146104051, 144.9496171860684"
2025-08-08T19:05:39+10:00,2024-06-27T16:25:59+10:00,7753,Unoccupied,9645,"-37.80508173668994, 144.9486606766646"
2025-08-08T19:05:39+10:00,2024-12-01T21:03:35+11:00,7939,Unoccupied,57647,"-37.809790870724726, 144.9525336522114"
2025-08-08T19:05:39+10:00,2025-07-07T13:13:36+10:00,7752,Unoccupied,10678,"-37.80560674472771, 144.9543577623706"
2025-08-08T19:05:39+10:00,2025-08-08T18:34:16+10:00,7534,Unoccupied,63226,"-37.81705852112091, 144.95709868149874"
2025-08-08T19:05:39+10:00,2025-08-08T15:34:45+10:00,7474,Unoccupied,56718,"-37.81870223318014, 144.95691458482557"
2025-08-08T19:05:39+10:00,2025-08-08T18:24:28+10:00,7329,Unoccupied,53818,"-37.818033178884235, 144.96273290765708"
2025-08-08T19:05:39+10:00,2025-08-08T15:24:10+10:00,7676,Unoccupied,54422,"-37.81321977572493, 144.9600086484636"
2025-08-08T19:05:39+10:00,2024-12-25T16:15:08+11:00,7184,Unoccupied,17342,"-37.821134546266755, 144.94670364133466"
2025-08-08T19:05:39+10:00,2025-08-08T17:29:29+10:00,7186,Unoccupied,15096,"-37.821337911719226, 144.94386644680426"
2025-08-08T19:05:39+10:00,2024-12-25T13:57:40+11:00,7202,Unoccupied,20601,"-37.82036084918549, 144.94716161244844"
2025-08-08T19:05:39+10:00,2024-12-25T11:14:27+11:00,7202,Unoccupied,21490,"-37.81974639130393, 144.9469095366655"
2025-08-08T19:05:39+10:00,2025-06-17T17:00:08+10:00,7229,Unoccupied,18609,"-37.8212710393899, 144.95103263283488"
2025-08-08T19:05:39+10:00,2025-06-17T22:45:14+10:00,7161,Unoccupied,20580,"-37.82109882550872, 144.95167244390558"
2025-08-08T19:05:39+10:00,2025-08-05T01:00:02+10:00,7173,Unoccupied,13465,"-37.81932658145388, 144.94556048401455"
2025-08-08T19:05:39+10:00,2025-08-06T16:29:12+10:00,7173,Unoccupied,13470,"-37.819280182601176, 144.94572153087861"
2025-08-08T19:05:39+10:00,2025-08-08T17:32:17+10:00,7173,Unoccupied,13467,"-37.81930770047215, 144.94562615745838"
2025-08-08T19:05:39+10:00,2025-08-08T14:36:52+10:00,7178,Unoccupied,13404,"-37.819928185081864, 144.94347559820022"
2025-08-08T19:05:39+10:00,2025-08-08T14:35:59+10:00,7178,Unoccupied,13438,"-37.82006030671869, 144.943340494092"
2025-08-08T19:05:39+10:00,2025-08-08T14:25:29+10:00,7178,Unoccupied,13389,"-37.820071479458605, 144.94298286916285"
2025-08-08T19:05:39+10:00,2025-08-08T19:02:02+10:00,7645,Unoccupied,50211,"-37.81270519385639, 144.97378582031484"
2025-08-08T19:05:39+10:00,2025-08-05T14:26:51+10:00,7188,Unoccupied,17712,"-37.82016212885024, 144.93932207496923"
2025-08-08T19:05:39+10:00,2025-08-05T12:36:45+10:00,7188,Unoccupied,17714,"-37.82012786376523, 144.93917896948417"
2025-08-08T19:05:39+10:00,2025-08-08T18:41:31+10:00,7188,Unoccupied,17711,"-37.82017773180296, 144.93938718972916"
2025-08-08T19:05:39+10:00,2025-08-08T16:32:11+10:00,7185,Unoccupied,18614,"-37.82134017031514, 144.94461717474638"
2025-08-08T19:05:39+10:00,2024-03-29T22:19:10+11:00,,Unoccupied,23365,"-37.815222016904535, 144.96092831329668"
2025-08-08T19:05:39+10:00,2025-08-08T18:12:47+10:00,7417,Unoccupied,61643,"-37.81981366699077, 144.95580820855713"
2025-08-08T19:05:39+10:00,2025-06-02T19:38:19+10:00,7571,Unoccupied,65663,"-37.81421830513031, 144.95556010864127"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:47+10:00,7451,Unoccupied,60221,"-37.817075885100294, 144.96842568827884"
2025-08-08T19:05:39+10:00,2025-08-08T18:32:25+10:00,7561,Unoccupied,65816,"-37.80857213624661, 144.9710466210087"
2025-08-08T19:05:39+10:00,2025-08-08T14:32:34+10:00,7273,Unoccupied,50626,"-37.80818100048621, 144.97170218623882"
2025-08-08T19:05:39+10:00,2025-08-08T13:44:57+10:00,7275,Unoccupied,50675,"-37.80834950252704, 144.97152922756635"
2025-08-08T19:05:39+10:00,2024-04-09T15:41:29+10:00,7205,Unoccupied,23856,"-37.81645308546261, 144.94569273730045"
2025-08-08T19:05:39+10:00,2024-07-06T15:02:31+10:00,7721,Unoccupied,24051,"-37.804751311124576, 144.95727575889364"
2025-08-08T19:05:39+10:00,2025-08-08T09:21:38+10:00,7721,Unoccupied,23973,"-37.804624166194984, 144.95729821547644"
2025-08-08T19:05:39+10:00,2025-08-08T19:02:26+10:00,7721,Unoccupied,9436,"-37.80474052112139, 144.95739183635203"
2025-08-08T19:05:39+10:00,2023-10-30T01:33:10+11:00,,Unoccupied,6756,"-37.8079250772858, 144.96015408955364"
2025-08-08T19:05:39+10:00,2025-08-08T18:32:19+10:00,7485,Unoccupied,56913,"-37.81692953258536, 144.95610179300294"
2025-08-08T19:05:39+10:00,2025-08-08T19:00:57+10:00,7178,Unoccupied,13410,"-37.81976391857569, 144.94404744457694"
2025-08-08T19:05:39+10:00,2025-08-08T18:58:14+10:00,7547,Unoccupied,66442,"-37.81302789935443, 144.95594370941444"
2025-08-08T19:05:39+10:00,2024-02-02T10:20:18+11:00,,Unoccupied,24474,"-37.80800795727764, 144.95548565521523"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:07+10:00,,Unoccupied,51313,"-37.80932233766988, 144.9693864402434"
2025-08-08T19:05:39+10:00,2025-06-05T09:18:16+10:00,,Unoccupied,5960,"-37.81214838990354, 144.9775554474196"
2025-08-08T19:05:39+10:00,2025-08-08T18:12:13+10:00,7247,Unoccupied,17471,"-37.81084937986229, 144.97752933315957"
2025-08-08T19:05:39+10:00,2025-08-08T15:32:27+10:00,7258,Unoccupied,22940,"-37.81049657233905, 144.97809090733188"
2025-08-08T19:05:39+10:00,2023-11-29T12:09:00+11:00,,Unoccupied,24682,"-37.81407650770325, 144.96002484553657"
2025-08-08T19:05:39+10:00,2024-11-28T14:20:36+11:00,7537,Unoccupied,63341,"-37.817631960140055, 144.95541409698671"
2025-08-08T19:05:39+10:00,2024-10-01T19:22:13+10:00,7528,Unoccupied,63147,"-37.81645736832678, 144.95945419768827"
2025-08-08T19:05:39+10:00,2025-08-08T19:03:19+10:00,7528,Unoccupied,63146,"-37.81643579288833, 144.95952891500872"
2025-08-08T19:05:39+10:00,2025-08-08T18:44:23+10:00,,Unoccupied,64134,"-37.81656028873411, 144.95546350988394"
2025-08-08T19:05:39+10:00,2025-08-08T18:53:42+10:00,7377,Unoccupied,57721,"-37.819994917407186, 144.9556426084228"
2025-08-08T19:05:39+10:00,2025-08-08T17:59:27+10:00,7377,Unoccupied,57720,"-37.820041408012244, 144.9556639590486"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:29+10:00,7245,Unoccupied,18826,"-37.80952354829268, 144.97483039670124"
2025-08-08T19:05:39+10:00,2025-08-07T22:34:54+10:00,7245,Unoccupied,25012,"-37.80944501560005, 144.97412631193555"
2025-08-08T19:05:39+10:00,2025-08-06T11:56:13+10:00,7245,Unoccupied,25010,"-37.80942970255988, 144.97398453296893"
2025-08-08T19:05:39+10:00,2025-08-08T16:28:05+10:00,7245,Unoccupied,25006,"-37.80939907415136, 144.97370097467007"
2025-08-08T19:05:39+10:00,2025-02-10T12:37:51+11:00,7642,Unoccupied,58211,"-37.81632513216525, 144.95302271228667"
2025-08-08T19:05:39+10:00,2025-08-08T19:03:40+10:00,7236,Unoccupied,7488,"-37.80984059050527, 144.9777482286793"
2025-08-08T19:05:39+10:00,2025-08-08T16:33:11+10:00,7239,Unoccupied,7856,"-37.80997470999398, 144.97892006609857"
2025-08-08T19:05:39+10:00,2025-08-08T15:18:48+10:00,7239,Unoccupied,7876,"-37.8101232490888, 144.98027207286776"
2025-08-08T19:05:39+10:00,2025-08-08T14:54:19+10:00,7239,Unoccupied,7880,"-37.810152184107466, 144.98053295246075"
2025-08-08T19:05:39+10:00,2025-08-08T15:08:31+10:00,7239,Unoccupied,7877,"-37.81013046683342, 144.98033722414348"
2025-08-08T19:05:39+10:00,2025-08-08T18:55:36+10:00,7239,Unoccupied,7874,"-37.81010880145669, 144.98014148110727"
2025-08-08T19:05:39+10:00,2025-08-08T17:29:21+10:00,7239,Unoccupied,7861,"-37.8100117935802, 144.97925548457133"
2025-08-08T19:05:39+10:00,2025-08-08T13:52:31+10:00,7237,Unoccupied,16429,"-37.81013361598532, 144.98168637602356"
2025-08-08T19:05:39+10:00,2025-08-08T17:53:56+10:00,7234,Unoccupied,7929,"-37.8102854657974, 144.9830428893452"
2025-08-08T19:05:39+10:00,2025-08-08T14:39:50+10:00,7237,Unoccupied,16428,"-37.81014111821908, 144.9817538552803"
2025-08-08T19:05:39+10:00,2025-08-08T15:00:17+10:00,7234,Unoccupied,16435,"-37.8101561221018, 144.9818888144199"
2025-08-08T19:05:39+10:00,2024-11-03T16:26:56+11:00,7246,Unoccupied,17549,"-37.811014528547986, 144.98813661100445"
2025-08-08T19:05:39+10:00,2024-11-03T16:36:59+11:00,7246,Unoccupied,17558,"-37.81094794874767, 144.98752914125174"
2025-08-08T19:05:39+10:00,2024-11-03T20:04:42+11:00,7246,Unoccupied,17566,"-37.81088877341393, 144.98698915767085"
2025-08-08T19:05:39+10:00,2024-11-03T14:30:21+11:00,7246,Unoccupied,17546,"-37.811036273881754, 144.9883345943984"
2025-08-08T19:05:39+10:00,2024-11-03T12:56:21+11:00,7246,Unoccupied,17564,"-37.810903540407466, 144.98712415497835"
2025-08-08T19:05:39+10:00,2024-11-03T16:46:33+11:00,7246,Unoccupied,17560,"-37.81093309055969, 144.98739414514165"
2025-08-08T19:05:39+10:00,2024-11-02T13:41:10+11:00,7246,Unoccupied,17554,"-37.81097757344973, 144.98779911629026"
2025-08-08T19:05:39+10:00,2024-11-03T19:40:33+11:00,7246,Unoccupied,17547,"-37.811029360279086, 144.98827159941473"
2025-08-08T19:05:39+10:00,2024-11-03T19:13:30+11:00,7243,Unoccupied,20635,"-37.8107802456345, 144.98360491584899"
2025-08-08T19:05:39+10:00,2024-11-03T18:26:46+11:00,7243,Unoccupied,20637,"-37.81066947651698, 144.9836232361322"
2025-08-08T19:05:39+10:00,2024-11-03T19:37:53+11:00,7250,Unoccupied,25131,"-37.810785564484966, 144.983362727202"
2025-08-08T19:05:39+10:00,2024-11-03T19:31:24+11:00,7250,Unoccupied,25129,"-37.810889451739584, 144.9833456302623"
2025-08-08T19:05:39+10:00,2024-11-03T22:04:08+11:00,7250,Unoccupied,25128,"-37.81094147219501, 144.9833370872692"
2025-08-08T19:05:39+10:00,2024-11-04T00:01:00+11:00,7250,Unoccupied,25122,"-37.811251798500095, 144.98328601597146"
2025-08-08T19:05:39+10:00,2024-04-10T11:29:28+10:00,7250,Unoccupied,25118,"-37.81177746971768, 144.98319700041418"
2025-08-08T19:05:39+10:00,2024-11-03T22:02:30+11:00,7250,Unoccupied,25112,"-37.812103502395146, 144.98314277893326"
2025-08-08T19:05:39+10:00,2024-11-03T22:06:28+11:00,7250,Unoccupied,25109,"-37.81225890892537, 144.9831167659197"
2025-08-08T19:05:39+10:00,2024-11-03T20:18:34+11:00,7250,Unoccupied,25104,"-37.812517546671515, 144.9830742821829"
2025-08-08T19:05:39+10:00,2024-11-03T22:09:26+11:00,7250,Unoccupied,25099,"-37.81287651913308, 144.9830141737039"
2025-08-08T19:05:39+10:00,2024-11-03T19:43:11+11:00,7250,Unoccupied,25097,"-37.812981340802864, 144.98299655677704"
2025-08-08T19:05:39+10:00,2024-11-03T19:56:49+11:00,7250,Unoccupied,25096,"-37.81303274027711, 144.98298791063402"
2025-08-08T19:05:39+10:00,2024-11-03T18:59:39+11:00,7250,Unoccupied,25093,"-37.81318814136763, 144.9829615384658"
2025-08-08T19:05:39+10:00,2024-11-03T21:03:25+11:00,7250,Unoccupied,25084,"-37.81365181381193, 144.98288233192096"
2025-08-08T19:05:39+10:00,2024-11-03T18:10:10+11:00,7250,Unoccupied,25077,"-37.814321856229725, 144.98276778517476"
2025-08-08T19:05:39+10:00,2024-11-03T17:24:02+11:00,7250,Unoccupied,25075,"-37.81421891657284, 144.98278540449215"
2025-08-08T19:05:39+10:00,2024-11-03T18:20:17+11:00,7250,Unoccupied,25073,"-37.81411556139862, 144.98280316670127"
2025-08-08T19:05:39+10:00,2024-11-03T22:16:42+11:00,7250,Unoccupied,25070,"-37.814735754833876, 144.98269673717078"
2025-08-08T19:05:39+10:00,2024-11-03T23:04:00+11:00,7250,Unoccupied,25069,"-37.814787265731965, 144.98268791524254"
2025-08-08T19:05:39+10:00,2024-11-03T21:55:47+11:00,7250,Unoccupied,25068,"-37.814839857086824, 144.98267889331953"
2025-08-08T19:05:39+10:00,2024-11-03T22:26:13+11:00,7250,Unoccupied,25067,"-37.81489155405967, 144.9826700483063"
2025-08-08T19:05:39+10:00,2024-11-03T18:57:18+11:00,7250,Unoccupied,25066,"-37.814942583635045, 144.9826613011867"
2025-08-08T19:05:39+10:00,2024-11-03T18:36:25+11:00,7250,Unoccupied,25065,"-37.81499391964768, 144.98265248529412"
2025-08-08T19:05:39+10:00,2024-11-03T23:49:48+11:00,7250,Unoccupied,25061,"-37.81520098705904, 144.98261701026485"
2025-08-08T19:05:39+10:00,2024-11-03T20:10:26+11:00,7250,Unoccupied,25059,"-37.81530361097951, 144.98259945779967"
2025-08-08T19:05:39+10:00,2025-08-08T17:58:09+10:00,7264,Unoccupied,10973,"-37.81404552354326, 144.9777355293637"
2025-08-08T19:05:39+10:00,2025-08-08T19:03:16+10:00,7264,Unoccupied,10975,"-37.814149118404785, 144.97771810263913"
2025-08-08T19:05:39+10:00,2025-08-08T16:38:44+10:00,7264,Unoccupied,10971,"-37.8139419342189, 144.97775285259883"
2025-08-08T19:05:39+10:00,2025-08-08T15:43:28+10:00,7455,Unoccupied,61428,"-37.81846081686636, 144.95982690855809"
2025-08-08T19:05:39+10:00,2024-06-27T18:33:26+10:00,7412,Unoccupied,60957,"-37.815616760930396, 144.9699622682448"
2025-08-08T19:05:39+10:00,2025-08-08T16:27:53+10:00,,Unoccupied,63613,"-37.81290917979874, 144.96746268435092"
2025-08-08T19:05:39+10:00,2025-08-08T18:46:56+10:00,,Unoccupied,63610,"-37.812851171184576, 144.96766091552885"
2025-08-08T19:05:39+10:00,2025-08-08T19:02:51+10:00,7533,Unoccupied,62658,"-37.81282049175118, 144.9718874027827"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:07+10:00,7362,Unoccupied,62341,"-37.81790814251109, 144.95848959042416"
2025-08-08T19:05:39+10:00,2023-10-18T08:26:07+11:00,,Unoccupied,21150,"-37.81900650221777, 144.95862616886228"
2025-08-08T19:05:39+10:00,2023-10-10T09:14:12+11:00,,Unoccupied,20748,"-37.81953183333034, 144.95680415896118"
2025-08-08T19:05:39+10:00,2025-08-08T07:10:34+10:00,,Unoccupied,7895,"-37.809826587400536, 144.9788954250232"
2025-08-08T19:05:39+10:00,2025-08-08T19:03:22+10:00,7769,Unoccupied,65481,"-37.812495776227316, 144.96118904695265"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:06+10:00,7769,Unoccupied,65474,"-37.812337594210845, 144.96173264328155"
2025-08-08T19:05:39+10:00,2025-08-08T18:42:59+10:00,7769,Unoccupied,65476,"-37.81237480662105, 144.96160464385943"
2025-08-08T19:05:39+10:00,2025-07-27T07:57:44+10:00,7343,Unoccupied,63423,"-37.811808283287085, 144.9712227762285"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:50+10:00,7554,Unoccupied,65479,"-37.812429381776056, 144.9614172740758"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:44+10:00,7417,Unoccupied,61641,"-37.81977593985887, 144.95594194920315"
2025-08-08T19:05:39+10:00,2025-08-08T18:38:56+10:00,7417,Unoccupied,61619,"-37.819698386192954, 144.9558624782633"
